OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
17-04_NSC-S_56	121	17-04_NSC-S_056_L(1).mp4	68347	38.0085	Analysis	32.1744	1100.54	521.58	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_56	122	17-04_NSC-S_056_L(1).mp4	68347	38.0085	Analysis	32.1744	860.46	418.22	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_56	123	17-04_NSC-S_056_L(1).mp4	68347	38.0085	Analysis	32.1744	869.97	371.88	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_56	124	17-04_NSC-S_056_L(1).mp4	68347	38.0085	Analysis	32.1744	855.71	306.53	0	0	Ariidae	Galeichthys			1	AD	Feeding			
17-04_NSC-S_56	125	17-04_NSC-S_056_L(1).mp4	68347	38.0085	Analysis	32.1744	42.79	407.52	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_56	126	17-04_NSC-S_056_L(1).mp4	96514	53.6725	Analysis	47.8383	1119.55	500.20	0	0	Acanthuridae	Zebrasoma	sp		1	AD	Passing			
17-04_NSC-S_56	127	17-04_NSC-S_056_L(1).mp4	105880	58.8810	Analysis	53.0469	994.76	476.44	0	0	Serranidae	Epinephelus	marginatus	33005	1	AD	Passing			
17-04_NSC-S_58	0	17-04_NSC-S_058_L.mp4	6830	3.7982	Analysis	0.0000	400.52	620.20	0	0								Slightly upwards  facing		
17-04_NSC-S_58	1	17-04_NSC-S_058_L.mp4	7066	3.9295	Analysis	0.1312	865.22	666.53	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	2	17-04_NSC-S_058_L.mp4	7066	3.9295	Analysis	0.1312	1037.55	709.31	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	3	17-04_NSC-S_058_L.mp4	7066	3.9295	Analysis	0.1312	974.56	643.96	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	4	17-04_NSC-S_058_L.mp4	7066	3.9295	Analysis	0.1312	908.00	648.71	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	5	17-04_NSC-S_058_L.mp4	7066	3.9295	Analysis	0.1312	229.38	591.68	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	6	17-04_NSC-S_058_L.mp4	7849	4.3649	Analysis	0.5667	1241.97	691.49	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	7	17-04_NSC-S_058_L.mp4	7849	4.3649	Analysis	0.5667	1215.82	624.95	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	8	17-04_NSC-S_058_L.mp4	7849	4.3649	Analysis	0.5667	1076.77	679.60	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	9	17-04_NSC-S_058_L.mp4	7849	4.3649	Analysis	0.5667	884.23	670.10	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	10	17-04_NSC-S_058_L.mp4	7849	4.3649	Analysis	0.5667	591.87	626.14	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	11	17-04_NSC-S_058_L.mp4	8075	4.4906	Analysis	0.6924	843.83	690.30	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	12	17-04_NSC-S_058_L.mp4	8106	4.5078	Analysis	0.7096	805.79	683.17	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	13	17-04_NSC-S_058_L.mp4	8295	4.6129	Analysis	0.8147	474.21	545.35	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	14	17-04_NSC-S_058_L.mp4	8427	4.6863	Analysis	0.8881	691.70	541.78	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	15	17-04_NSC-S_058_L.mp4	8427	4.6863	Analysis	0.8881	539.57	602.38	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	16	17-04_NSC-S_058_L.mp4	8427	4.6863	Analysis	0.8881	156.88	481.19	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	17	17-04_NSC-S_058_L.mp4	8585	4.7742	Analysis	0.9760	925.83	679.60	0	0	Labridae	Bodianus	trilineatus	84069	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	18	17-04_NSC-S_058_L.mp4	10166	5.6534	Analysis	1.8552	1004.27	639.21	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	19	17-04_NSC-S_058_L.mp4	10166	5.6534	Analysis	1.8552	633.46	529.90	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	20	17-04_NSC-S_058_L.mp4	10690	5.9448	Analysis	2.1466	328.02	642.77	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	21	17-04_NSC-S_058_L.mp4	10690	5.9448	Analysis	2.1466	398.14	585.74	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	22	17-04_NSC-S_058_L.mp4	10690	5.9448	Analysis	2.1466	368.43	559.60	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	23	17-04_NSC-S_058_L.mp4	14374	7.9935	Analysis	4.1953	185.40	643.96	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Slightly upwards  facing		
17-04_NSC-S_58	24	17-04_NSC-S_058_L.mp4	15363	8.5435	Analysis	4.7453	1066.07	666.53	0	0	Labridae	Bodianus	trilineatus	84069	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	25	17-04_NSC-S_058_L.mp4	15363	8.5435	Analysis	4.7453	849.77	676.04	0	0	Labridae	Bodianus	trilineatus	84069	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	26	17-04_NSC-S_058_L.mp4	17660	9.8209	Analysis	6.0227	664.36	664.16	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	27	17-04_NSC-S_058_L.mp4	17660	9.8209	Analysis	6.0227	237.70	569.11	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	28	17-04_NSC-S_058_L.mp4	19938	11.0877	Analysis	7.2895	1019.72	443.17	0	0	Sparidae	Petrus	rupestris	34022	1	AD	Feeding	Slightly upwards  facing		
17-04_NSC-S_58	29	17-04_NSC-S_058_L.mp4	20360	11.3224	Analysis	7.5242	450.44	483.56	0	0	Sparidae	Petrus	rupestris	34022	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	30	17-04_NSC-S_058_L.mp4	20992	11.6739	Analysis	7.8756	519.37	565.54	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	31	17-04_NSC-S_058_L.mp4	21313	11.8524	Analysis	8.0542	720.22	626.14	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	32	17-04_NSC-S_058_L.mp4	21313	11.8524	Analysis	8.0542	430.23	542.97	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	33	17-04_NSC-S_058_L.mp4	21313	11.8524	Analysis	8.0542	545.52	598.81	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	34	17-04_NSC-S_058_L.mp4	21313	11.8524	Analysis	8.0542	506.30	635.64	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	35	17-04_NSC-S_058_L.mp4	21532	11.9742	Analysis	8.1759	1013.78	583.37	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	36	17-04_NSC-S_058_L.mp4	21532	11.9742	Analysis	8.1759	944.85	376.63	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	37	17-04_NSC-S_058_L.mp4	21532	11.9742	Analysis	8.1759	439.74	521.58	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	38	17-04_NSC-S_058_L.mp4	27020	15.0261	Analysis	11.2279	1202.75	270.89	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	39	17-04_NSC-S_058_L.mp4	27020	15.0261	Analysis	11.2279	868.78	326.73	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Feeding	Slightly upwards  facing		
17-04_NSC-S_58	40	17-04_NSC-S_058_L.mp4	27020	15.0261	Analysis	11.2279	943.66	452.67	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	41	17-04_NSC-S_058_L.mp4	27020	15.0261	Analysis	11.2279	406.46	605.94	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	42	17-04_NSC-S_058_L.mp4	34699	19.2965	Analysis	15.4983	648.91	603.56	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	43	17-04_NSC-S_058_L.mp4	39242	21.8229	Analysis	18.0247	893.74	425.35	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Feeding	Slightly upwards  facing		
17-04_NSC-S_58	44	17-04_NSC-S_058_L.mp4	40851	22.7177	Analysis	18.9195	991.20	340.99	0	0	Sparidae	Chrysoblephus	cristiceps	34007	1	AD	Feeding	Slightly upwards  facing		
17-04_NSC-S_58	45	17-04_NSC-S_058_L.mp4	51318	28.5385	Analysis	24.7403	1043.49	662.97	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	46	17-04_NSC-S_058_L.mp4	53104	29.5317	Analysis	25.7335	905.63	155.64	0	0	Carangidae	Seriola	rivoliana	4009	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	47	17-04_NSC-S_058_L.mp4	53104	29.5317	Analysis	25.7335	35.65	51.09	0	0	Carangidae	Seriola	rivoliana	4009	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	48	17-04_NSC-S_058_L.mp4	85722	47.6710	Analysis	43.8727	49.92	321.98	0	0	Oplegnathidae	Oplegnathus	conwayi	25001	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_58	49	17-04_NSC-S_058_L.mp4	87979	48.9261	Analysis	45.1279	1070.83	295.84	0	0	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing	Slightly upwards  facing		
17-04_NSC-S_59_L	0	17-04_NSC-S_059_L.mp4	6501	3.6153	Analysis	0.0000	827.19	466.93	0	0										
17-04_NSC-S_59_L	1	17-04_NSC-S_059_L.mp4	6744	3.7504	Analysis	0.1351	429.04	405.15	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	2	17-04_NSC-S_059_L.mp4	7109	3.9534	Analysis	0.3381	809.36	302.97	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Feeding			
17-04_NSC-S_59_L	3	17-04_NSC-S_059_L.mp4	8626	4.7970	Analysis	1.1817	1247.91	465.74	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	4	17-04_NSC-S_059_L.mp4	8626	4.7970	Analysis	1.1817	330.40	402.77	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	5	17-04_NSC-S_059_L.mp4	11111	6.1790	Analysis	2.5637	171.14	420.59	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	6	17-04_NSC-S_059_L.mp4	17535	9.7514	Analysis	6.1361	102.21	484.75	0	0	Serranidae	Serranus	knysnaensis	33019	1	AD	Passing			
17-04_NSC-S_59_L	7	17-04_NSC-S_059_L.mp4	24985	13.8944	Analysis	10.2792	553.83	557.23	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	8	17-04_NSC-S_059_L.mp4	24985	13.8944	Analysis	10.2792	265.03	356.44	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	9	17-04_NSC-S_059_L.mp4	25229	14.0301	Analysis	10.4148	307.82	616.63	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_59_L	10	17-04_NSC-S_059_L.mp4	25328	14.0852	Analysis	10.4699	607.32	614.26	0	0	Muraenidae	Gymnothorax			1	AD	Passing			
17-04_NSC-S_59_L	11	17-04_NSC-S_059_L.mp4	25703	14.2937	Analysis	10.6784	500.35	441.98	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_59_L	12	17-04_NSC-S_059_L.mp4	26251	14.5985	Analysis	10.9832	594.24	462.18	0	0	Ariidae	Galeichthys			1	AD	Feeding			
17-04_NSC-S_59_L	13	17-04_NSC-S_059_L.mp4	26665	14.8287	Analysis	11.2134	1053.00	559.60	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_59_L	14	17-04_NSC-S_059_L.mp4	26665	14.8287	Analysis	11.2134	673.87	554.85	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_59_L	15	17-04_NSC-S_059_L.mp4	29360	16.3274	Analysis	12.7121	364.87	457.43	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	16	17-04_NSC-S_059_L.mp4	30025	16.6972	Analysis	13.0820	323.27	419.41	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	17	17-04_NSC-S_059_L.mp4	30046	16.7089	Analysis	13.0936	927.02	360.00	0	0	Sparidae	Cymatoceps	nasutus	34012	1	J	Passing			
17-04_NSC-S_59_L	18	17-04_NSC-S_059_L.mp4	30857	17.1599	Analysis	13.5446	985.26	257.82	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	19	17-04_NSC-S_059_L.mp4	30857	17.1599	Analysis	13.5446	861.65	182.97	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	20	17-04_NSC-S_059_L.mp4	31456	17.4930	Analysis	13.8778	665.55	453.86	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_59_L	21	17-04_NSC-S_059_L.mp4	34420	19.1413	Analysis	15.5261	925.83	411.09	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_59_L	22	17-04_NSC-S_059_L.mp4	34482	19.1758	Analysis	15.5605	1213.44	439.60	0	0					1	AD	Passing			
17-04_NSC-S_59_L	23	17-04_NSC-S_059_L.mp4	35240	19.5974	Analysis	15.9821	379.13	413.47	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_59_L	24	17-04_NSC-S_059_L.mp4	35834	19.9277	Analysis	16.3124	621.58	440.79	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_59_L	25	17-04_NSC-S_059_L.mp4	36038	20.0411	Analysis	16.4259	1135.00	349.31	0	0	Labridae	Coris	caudimacula	84023	2	AD	Passing			
17-04_NSC-S_59_L	26	17-04_NSC-S_059_L.mp4	36662	20.3881	Analysis	16.7729	1181.36	420.59	0	0	Haemulidae	Pomadasys	striatum	13007	1	AD	Passing			
17-04_NSC-S_59_L	27	17-04_NSC-S_059_L.mp4	37493	20.8503	Analysis	17.2350	698.83	463.37	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Feeding			
17-04_NSC-S_59_L	28	17-04_NSC-S_059_L.mp4	37493	20.8503	Analysis	17.2350	508.67	393.27	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_59_L	29	17-04_NSC-S_059_L.mp4	40629	22.5942	Analysis	18.9790	893.74	356.44	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	30	17-04_NSC-S_059_L.mp4	40629	22.5942	Analysis	18.9790	796.29	293.47	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	31	17-04_NSC-S_059_L.mp4	40629	22.5942	Analysis	18.9790	407.65	318.42	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	32	17-04_NSC-S_059_L.mp4	40914	22.7527	Analysis	19.1375	1079.15	407.52	0	0	Mullidae	Parupeneus	rubescens	86002	1	AD	Passing			
17-04_NSC-S_59_L	33	17-04_NSC-S_059_L.mp4	42812	23.8082	Analysis	20.1930	653.67	336.24	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	J	Passing			
17-04_NSC-S_59_L	34	17-04_NSC-S_059_L.mp4	46338	25.7691	Analysis	22.1538	335.15	520.40	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	35	17-04_NSC-S_059_L.mp4	46338	25.7691	Analysis	22.1538	134.30	443.17	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	36	17-04_NSC-S_059_L.mp4	48110	26.7545	Analysis	23.1392	155.69	364.75	0	0	Sparidae	Polyamblydon	germanum	34035	1	AD	Passing			
17-04_NSC-S_59_L	37	17-04_NSC-S_059_L.mp4	50347	27.9985	Analysis	24.3832	887.80	19.01	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	38	17-04_NSC-S_059_L.mp4	50347	27.9985	Analysis	24.3832	966.24	313.66	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	39	17-04_NSC-S_059_L.mp4	50347	27.9985	Analysis	24.3832	211.55	350.50	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	40	17-04_NSC-S_059_L.mp4	50347	27.9985	Analysis	24.3832	953.17	260.20	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_59_L	41	17-04_NSC-S_059_L.mp4	51286	28.5207	Analysis	24.9054	842.64	350.50	0	0	Sparidae	Polyamblydon	germanum	34035	1	AD	Passing			
17-04_NSC-S_59_L	42	17-04_NSC-S_059_L.mp4	51286	28.5207	Analysis	24.9054	694.08	140.20	0	0	Sparidae	Polyamblydon	germanum	34035	1	AD	Passing			
17-04_NSC-S_59_L	43	17-04_NSC-S_059_L.mp4	51988	28.9111	Analysis	25.2958	543.14	257.82	0	0	Dinopercidae	Dinoperca	petersi	10001	1	AD	Feeding			
17-04_NSC-S_59_L	44	17-04_NSC-S_059_L.mp4	55022	30.5983	Analysis	26.9831	530.06	249.50	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	45	17-04_NSC-S_059_L.mp4	55022	30.5983	Analysis	26.9831	584.74	337.43	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	46	17-04_NSC-S_059_L.mp4	55022	30.5983	Analysis	26.9831	503.92	508.51	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	47	17-04_NSC-S_059_L.mp4	55022	30.5983	Analysis	26.9831	331.59	417.03	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_59_L	48	17-04_NSC-S_059_L.mp4	59964	33.3466	Analysis	29.7314	171.14	451.49	0	0	Sparidae	Diplodus	capensis	34013	1	AD	Passing			
17-04_NSC-S_59_L	49	17-04_NSC-S_059_L.mp4	67753	37.6782	Analysis	34.0629	812.92	399.21	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Feeding			
17-04_NSC-S_59_L	50	17-04_NSC-S_059_L.mp4	67753	37.6782	Analysis	34.0629	579.98	577.43	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	51	17-04_NSC-S_059_L.mp4	67753	37.6782	Analysis	34.0629	408.84	482.38	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_59_L	52	17-04_NSC-S_059_L.mp4	74651	41.5143	Analysis	37.8990	1220.58	460.99	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_59_L	53	17-04_NSC-S_059_L.mp4	74651	41.5143	Analysis	37.8990	512.24	462.18	0	0	Ariidae	Galeichthys			1	AD	Passing			
17-04_NSC-S_59_L	54	17-04_NSC-S_059_L.mp4	84164	46.8045	Analysis	43.1893	218.68	367.13	0	0	Mullidae	Parupeneus	macronemus	86009	1	AD	Passing			
17-04_NSC-S_59_L	55	17-04_NSC-S_059_L.mp4	84426	46.9502	Analysis	43.3350	501.54	480.00	0	0	Chaetodontidae	Chaetodon	blackburnii	79002	1	AD	Passing			
17-04_NSC-S_59_L	56	17-04_NSC-S_059_L.mp4	85321	47.4480	Analysis	43.8327	348.23	518.02	0	0	Haemulidae	Pomadasys	striatum	13007	1	AD	Passing			
17-04_NSC-S_59_L	57	17-04_NSC-S_059_L.mp4	88121	49.0051	Analysis	45.3898	596.62	171.09	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	58	17-04_NSC-S_059_L.mp4	88121	49.0051	Analysis	45.3898	816.49	197.23	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	59	17-04_NSC-S_059_L.mp4	88121	49.0051	Analysis	45.3898	1158.77	210.30	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	60	17-04_NSC-S_059_L.mp4	88121	49.0051	Analysis	45.3898	1119.55	403.96	0	0	Pomacanthidae	Pomacanthus	rhomboides	78001	1	AD	Passing			
17-04_NSC-S_59_L	61	17-04_NSC-S_059_L.mp4	98140	54.5767	Analysis	50.9615	911.57	403.96	0	0	Labridae			84000	1	AD	Passing			
17-04_NSC-S_59_L	62	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	304.25	123.56	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	63	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	124.79	22.57	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	64	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	155.69	154.46	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	65	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	423.10	96.24	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	66	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	568.10	91.49	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	67	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	632.27	46.34	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	68	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	716.66	169.90	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	69	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	909.19	120.00	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	70	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	1066.07	24.95	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	71	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	1189.68	14.26	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	72	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	1039.93	178.22	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	73	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	972.18	317.23	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	74	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	1106.48	254.26	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	75	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	1190.86	293.47	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	76	17-04_NSC-S_059_L.mp4	104603	58.1709	Analysis	54.5556	808.17	192.48	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	77	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	125.98	159.21	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	78	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	127.17	283.96	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	79	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	229.38	308.91	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	80	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	229.38	346.93	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	81	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	287.61	273.27	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	82	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	314.95	313.66	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	83	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	486.09	295.84	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
17-04_NSC-S_59_L	84	17-04_NSC-S_059_L.mp4	104630	58.1859	Analysis	54.5706	514.61	257.82	0	0	Sparidae	Sarpa	salpa	34031	1	AD	Passing			
